store,product,Date,number_sold,number_sold_lag_1,number_sold_lag_7,number_sold_lag_30,number_sold_rolling_mean_7,number_sold_rolling_std_7,number_sold_rolling_mean_30,number_sold_rolling_std_30
0,0,2014-07-03,841.0,828.0,826.0,865.0,836.0,8.485281374246231,844.2333333333333,11.99334106432823
0,0,2014-07-04,835.0,841.0,823.0,858.0,837.7142857142857,6.369570517041334,843.4666666666667,11.816800819572077
0,0,2014-07-05,825.0,835.0,838.0,848.0,835.8571428571429,7.967194642803716,842.7,12.250686117318942
0,0,2014-07-06,820.0,825.0,849.0,847.0,831.7142857142857,7.521398046344145,841.8,12.898543088013712
0,0,2014-07-07,828.0,820.0,837.0,847.0,830.4285714285714,7.230886134204606,841.1666666666666,13.09931120415234
0,0,2014-07-08,804.0,828.0,836.0,861.0,825.8571428571429,11.795883059057763,839.2666666666667,14.210082222909575
0,0,2014-07-09,830.0,804.0,828.0,845.0,826.1428571428571,11.880355935028481,838.7666666666667,14.265181467443442
0,0,2014-07-10,838.0,830.0,841.0,844.0,825.7142857142857,11.294752258085925,838.5666666666667,14.231299485911766
0,0,2014-07-11,829.0,838.0,835.0,850.0,824.8571428571429,10.683766056169704,837.8666666666667,14.165848522699125
0,0,2014-07-12,821.0,829.0,825.0,868.0,824.2857142857143,10.781377242180197,836.3,13.290260888447552
0,0,2014-07-13,816.0,821.0,820.0,843.0,823.7142857142857,11.146214390464596,835.4,13.727897596283002
0,0,2014-07-14,827.0,816.0,828.0,870.0,823.5714285714286,11.088389466125617,833.9666666666667,12.144200640455537
0,0,2014-07-15,814.0,827.0,804.0,858.0,825.0,8.4852813742449,832.5,11.793481542648413
0,0,2014-07-16,824.0,814.0,830.0,850.0,824.1428571428571,8.194074514120734,831.6333333333333,11.41228416598946
0,0,2014-07-17,838.0,824.0,838.0,840.0,824.1428571428571,8.194074514120734,831.5666666666667,11.36747730281971
0,0,2014-07-18,816.0,838.0,829.0,860.0,822.2857142857143,8.380817098481351,830.1,10.366890266291914
0,0,2014-07-19,804.0,816.0,821.0,847.0,819.8571428571429,10.899978156382746,828.6666666666666,10.908185263707225
0,0,2014-07-20,818.0,804.0,816.0,840.0,820.1428571428571,10.807845474914119,827.9333333333333,10.85939394173733
0,0,2014-07-21,814.0,818.0,827.0,843.0,818.2857142857143,10.546947199933713,826.9666666666667,10.762269127922815
0,0,2014-07-22,817.0,814.0,814.0,840.0,818.7142857142857,10.403753901269981,826.2,10.620085070129258
0,0,2014-07-23,812.0,817.0,824.0,834.0,817.0,10.376254944186693,825.4666666666667,10.820584895073573
0,0,2014-07-24,812.0,812.0,838.0,827.0,813.2857142857143,4.715728494960298,824.9666666666667,11.090484686204753
0,0,2014-07-25,813.0,812.0,816.0,829.0,812.8571428571429,4.561745697603972,824.4333333333333,11.27304791064206
0,0,2014-07-26,776.0,813.0,804.0,826.0,808.8571428571429,14.679107277905834,822.7666666666667,14.318262592870278
0,0,2014-07-27,813.0,776.0,818.0,823.0,808.1428571428571,14.276187299471804,822.4333333333333,14.428619388960657
0,0,2014-07-28,800.0,813.0,814.0,838.0,806.1428571428571,14.299517141367513,821.1666666666666,14.680701226643531
0,0,2014-07-29,819.0,800.0,817.0,849.0,806.4285714285714,14.570027943891796,820.1666666666666,13.70900366946556
0,0,2014-07-30,818.0,819.0,812.0,837.0,807.2857142857143,15.11857892037157,819.5333333333333,13.338389845794168
0,0,2014-07-31,821.0,818.0,812.0,836.0,808.5714285714286,15.946338585574802,819.0333333333333,12.97606107105557
0,0,2014-08-01,810.0,821.0,813.0,828.0,808.1428571428571,15.847487407880587,818.4333333333333,12.963299211119237
0,0,2014-08-02,780.0,810.0,776.0,841.0,808.7142857142857,14.51107951089466,816.4,14.040827168882457
0,0,2014-08-03,807.0,780.0,813.0,835.0,807.8571428571429,14.392458342581154,815.4666666666667,13.687984495185907
0,0,2014-08-04,803.0,807.0,800.0,825.0,808.2857142857143,14.16232426445271,814.7333333333333,13.748813950944653
0,0,2014-08-05,820.0,803.0,819.0,820.0,808.4285714285714,14.292855358037878,814.7333333333333,13.748813950944653
0,0,2014-08-06,813.0,820.0,818.0,828.0,807.7142857142857,13.852969425536113,814.2333333333333,13.520567559339188
0,0,2014-08-07,814.0,813.0,821.0,804.0,806.7142857142857,12.957806986710235,814.5666666666667,13.382137691550673
0,0,2014-08-08,800.0,814.0,810.0,830.0,805.2857142857143,13.085797462828449,813.5666666666667,13.309792436881255
0,0,2014-08-09,796.0,800.0,780.0,838.0,807.5714285714286,8.541216596741773,812.1666666666666,12.852165612057625
0,0,2014-08-10,791.0,796.0,807.0,829.0,805.2857142857143,10.60996835864746,810.9,13.00755748495285
0,0,2014-08-11,788.0,791.0,803.0,821.0,803.1428571428571,12.495713550771088,809.8,13.509638959935245
0,0,2014-08-12,787.0,788.0,820.0,816.0,798.4285714285714,11.23769167960089,808.8333333333334,14.076351734776052
0,0,2014-08-13,801.0,787.0,813.0,827.0,796.7142857142857,9.411239481146028,807.9666666666667,13.715039148715078
0,0,2014-08-14,807.0,801.0,814.0,814.0,795.7142857142857,7.432233529575512,807.7333333333333,13.668320617616468
0,0,2014-08-15,791.0,807.0,800.0,824.0,794.4285714285714,7.345228447940171,806.6333333333333,13.641931639279905
0,0,2014-08-16,792.0,791.0,796.0,838.0,793.8571428571429,7.3581830055323145,805.1,12.535054296137169
0,0,2014-08-17,798.0,792.0,791.0,816.0,794.8571428571429,7.38079876952623,804.5,12.425640897931501
0,0,2014-08-18,792.0,798.0,788.0,804.0,795.4285714285714,6.900655593427207,804.1,12.633698778576132
0,0,2014-08-19,793.0,792.0,787.0,818.0,796.2857142857143,5.992058236100033,803.2666666666667,12.509123107546337
0,0,2014-08-20,799.0,793.0,801.0,814.0,796.0,5.773502691900743,802.7666666666667,12.364251398442503
0,0,2014-08-21,780.0,799.0,807.0,817.0,792.1428571428571,6.202917900168758,801.5333333333333,12.735325113531063
0,0,2014-08-22,777.0,780.0,791.0,812.0,790.1428571428571,8.474050024018206,800.3666666666667,13.332571817341755
0,0,2014-08-23,788.0,777.0,792.0,812.0,789.5714285714286,8.4628037682015,799.5666666666667,13.330502573075856
0,0,2014-08-24,797.0,788.0,798.0,813.0,789.4285714285714,8.30375703837838,799.0333333333333,13.092465149022466
0,0,2014-08-25,784.0,797.0,792.0,776.0,788.2857142857143,8.440266301375239,799.3,12.682189520531928
0,0,2014-08-26,782.0,784.0,793.0,813.0,786.7142857142857,8.440266301375049,798.2666666666667,12.789902626510056
0,0,2014-08-27,781.0,782.0,799.0,800.0,784.1428571428571,6.618876325295018,797.6333333333333,13.166004639264173
0,0,2014-08-28,783.0,781.0,780.0,819.0,784.5714285714286,6.399404734224024,796.4333333333333,12.786532066946696
0,0,2014-08-29,794.0,783.0,777.0,818.0,787.0,6.271629240744857,795.6333333333333,12.124308251398006
0,0,2014-08-30,784.0,794.0,788.0,821.0,786.4285714285714,6.3471028261519225,794.4,11.309440670345573
0,0,2014-08-31,779.0,784.0,797.0,810.0,783.8571428571429,4.810702354426346,793.3666666666667,11.25100250961968
0,0,2014-09-01,786.0,779.0,784.0,780.0,784.1428571428571,4.879500364745392,793.5666666666667,11.056854118089365
0,0,2014-09-02,797.0,786.0,782.0,807.0,786.2857142857143,6.7259270913477565,793.2333333333333,10.785313556218519
0,0,2014-09-03,778.0,797.0,781.0,803.0,785.8571428571429,7.197883286741561,792.4,10.968921614247845
0,0,2014-09-04,782.0,778.0,783.0,820.0,785.7142857142857,7.273565968958511,791.1333333333333,9.804057335108121
0,0,2014-09-05,786.0,782.0,794.0,813.0,784.5714285714286,6.320789582987907,790.2333333333333,8.927614398638438
0,0,2014-09-06,789.0,786.0,784.0,814.0,785.2857142857143,6.524678426670334,789.4,7.717423189760702
0,0,2014-09-07,795.0,789.0,779.0,800.0,787.5714285714286,6.754187413677551,789.2333333333333,7.532382200167246
0,0,2014-09-08,779.0,795.0,786.0,796.0,786.5714285714286,7.502380574574002,788.6666666666666,7.644395437795977
0,0,2014-09-09,776.0,779.0,797.0,791.0,783.5714285714286,6.803360514168025,788.1666666666666,7.970131021880835
0,0,2014-09-10,786.0,776.0,778.0,788.0,784.7142857142857,6.369570517033056,788.1,7.979931725586859
0,0,2014-09-11,789.0,786.0,782.0,787.0,785.7142857142857,6.421689438000339,788.1666666666666,7.978779326465297
0,0,2014-09-12,785.0,789.0,786.0,801.0,785.5714285714286,6.425396041159169,787.6333333333333,7.6179612320838865
0,0,2014-09-13,757.0,785.0,789.0,807.0,781.0,12.288205727445417,785.9666666666667,8.636264092271782
0,0,2014-09-14,797.0,757.0,795.0,791.0,781.2857142857143,12.684824078590326,786.1666666666666,8.82427425299966
0,0,2014-09-15,783.0,797.0,779.0,792.0,781.8571428571429,12.654756305155825,785.8666666666667,8.771951119162722
0,0,2014-09-16,768.0,783.0,776.0,798.0,780.7142857142857,13.597969036028283,784.8666666666667,9.046749590936935
0,0,2014-09-17,780.0,768.0,786.0,792.0,779.8571428571429,13.396872413970772,784.4666666666667,8.985556737634868
0,0,2014-09-18,774.0,780.0,789.0,793.0,777.7142857142857,12.880402241575327,783.8333333333334,9.03282646922801
0,0,2014-09-19,792.0,774.0,785.0,799.0,778.7142857142857,13.78059367025893,783.6,8.712258506039616
0,0,2014-09-20,769.0,792.0,757.0,780.0,780.4285714285714,11.118410300895945,783.2333333333333,9.092184341078411
0,0,2014-09-21,766.0,769.0,797.0,777.0,776.0,9.469248474228557,782.8666666666667,9.561897565738116
0,0,2014-09-22,787.0,766.0,783.0,788.0,776.5714285714286,10.064080399407022,782.8333333333334,9.545113692486648
0,0,2014-09-23,780.0,787.0,768.0,797.0,778.2857142857143,9.357960705807974,782.2666666666667,9.172422435405512
0,0,2014-09-24,773.0,780.0,780.0,784.0,777.2857142857143,9.516902257113093,781.9,9.319427243029905
0,0,2014-09-25,770.0,773.0,774.0,782.0,776.7142857142857,9.860937847796729,781.5,9.569167441185163
0,0,2014-09-26,765.0,770.0,792.0,781.0,772.8571428571429,7.988086367180314,780.9666666666667,10.0326478553123
0,0,2014-09-27,800.0,765.0,769.0,783.0,777.2857142857143,12.697956341006662,781.5333333333333,10.614672127202658
0,0,2014-09-28,790.0,800.0,766.0,794.0,780.7142857142857,12.37893756499794,781.4,10.476903991235972
0,0,2014-09-29,775.0,790.0,787.0,784.0,779.0,12.192894105448703,781.1,10.528614540295782
0,0,2014-09-30,777.0,775.0,780.0,779.0,778.5714285714286,12.204604907673142,781.0333333333333,10.54868298148517
0,0,2014-10-01,786.0,777.0,773.0,786.0,780.4285714285714,12.204604907673264,781.0333333333333,10.54868298148517
0,0,2014-10-02,787.0,786.0,770.0,797.0,782.8571428571429,11.45176218504744,780.7,10.17823912689884
0,0,2014-10-03,783.0,787.0,765.0,778.0,785.4285714285714,8.383657572071042,780.8666666666667,10.173438483369779
0,0,2014-10-04,758.0,783.0,800.0,782.0,779.4285714285714,10.87592360610046,780.0666666666667,10.991951078218253
0,0,2014-10-05,779.0,758.0,790.0,786.0,777.8571428571429,9.839183086493504,779.8333333333334,10.93581062487755
0,0,2014-10-06,789.0,779.0,775.0,789.0,779.8571428571429,10.558228567151312,779.8333333333334,10.93581062487755
0,0,2014-10-07,796.0,789.0,777.0,795.0,782.5714285714286,12.039617143099074,779.8666666666667,10.985047308410296
0,0,2014-10-08,779.0,796.0,786.0,779.0,781.5714285714286,11.998015708958023,779.8666666666667,10.985047308410296
0,0,2014-10-09,787.0,779.0,787.0,776.0,781.5714285714286,11.998015708958023,780.2333333333333,11.0350017837793
0,0,2014-10-10,777.0,787.0,783.0,786.0,780.7142857142857,12.092894411104254,779.9333333333333,10.995087722396066
0,0,2014-10-11,796.0,777.0,758.0,789.0,786.1428571428571,8.050436249642168,780.1666666666666,11.265092048038087
0,0,2014-10-12,777.0,796.0,779.0,785.0,785.8571428571429,8.375133261201608,779.9,11.241395176642337
0,0,2014-10-13,782.0,777.0,789.0,757.0,784.8571428571429,8.355209381550567,780.7333333333333,10.378802446818291
0,0,2014-10-14,789.0,782.0,796.0,797.0,783.8571428571429,7.128079952522213,780.4666666666667,10.043812071108084
0,0,2014-10-15,774.0,789.0,779.0,783.0,783.1428571428571,7.904188160476367,780.1666666666666,10.09978945952008
0,0,2014-10-16,798.0,774.0,787.0,768.0,784.7142857142857,9.690446940404163,781.1666666666666,10.336021155818608
0,0,2014-10-17,784.0,798.0,777.0,780.0,785.7142857142857,9.105205209372812,781.3,10.34624702906341
0,0,2014-10-18,785.0,784.0,796.0,774.0,784.1428571428571,7.904188160476456,781.6666666666666,10.273277465602405
0,0,2014-10-19,790.0,785.0,777.0,792.0,786.0,7.461009761868372,781.6,10.210204496593867
0,0,2014-10-20,770.0,790.0,782.0,769.0,784.2857142857143,9.604066599004858,781.6333333333333,10.169200739407085
0,0,2014-10-21,779.0,770.0,789.0,766.0,782.8571428571429,9.529403119269682,782.0666666666667,9.748327295370634
0,0,2014-10-22,790.0,779.0,774.0,787.0,785.1428571428571,8.952254305083388,782.1666666666666,9.815832858848024
0,0,2014-10-23,783.0,790.0,798.0,780.0,783.0,6.928203230277199,782.2666666666667,9.808277058218312
0,0,2014-10-24,790.0,783.0,784.0,773.0,783.8571428571429,7.425823667639965,782.8333333333334,9.74532012650242
0,0,2014-10-25,780.0,790.0,785.0,770.0,783.1428571428571,7.537209285242615,783.1666666666666,9.45801369150536
0,0,2014-10-26,806.0,780.0,790.0,765.0,785.4285714285714,11.399665826348052,784.5333333333333,9.701522572776001
0,0,2014-10-27,783.0,806.0,770.0,800.0,787.2857142857143,9.340133577102861,783.9666666666667,9.25308274198833
0,0,2014-10-28,786.0,783.0,779.0,790.0,788.2857142857143,8.654753717165637,783.8333333333334,9.19176292923853
0,0,2014-10-29,796.0,786.0,790.0,775.0,789.1428571428571,9.136530549186718,784.5333333333333,9.294912710673929
0,0,2014-10-30,792.0,796.0,783.0,777.0,790.4285714285714,8.753230696096221,785.0333333333333,9.279132440631063
0,0,2014-10-31,774.0,792.0,790.0,786.0,788.1428571428571,10.745984853712583,784.6333333333333,9.492223072113923
0,0,2014-11-01,750.0,774.0,780.0,787.0,783.8571428571429,18.040958690607706,783.4,11.388439389325272
0,0,2014-11-02,793.0,750.0,806.0,783.0,782.0,15.926916420534358,783.7333333333333,11.521893203319632
0,0,2014-11-03,794.0,793.0,783.0,758.0,783.5714285714286,16.571633824673718,784.9333333333333,10.586045900915458
0,0,2014-11-04,777.0,794.0,786.0,779.0,782.2857142857143,16.700441967348723,784.8666666666667,10.63090268764699
0,0,2014-11-05,788.0,777.0,796.0,789.0,781.1428571428571,15.858000834790285,784.8333333333334,10.619056823291276
0,0,2014-11-06,799.0,788.0,792.0,796.0,782.1428571428571,16.84664725723027,784.9333333333333,10.741262153205051
0,0,2014-11-07,771.0,799.0,774.0,779.0,781.7142857142857,17.1241961924674,784.6666666666666,10.990068662005683
0,0,2014-11-08,782.0,771.0,750.0,787.0,786.2857142857143,10.06171432898596,784.5,10.991375929690664
0,0,2014-11-09,799.0,782.0,793.0,777.0,787.1428571428571,10.945753688510953,785.2333333333333,11.205550759167924
0,0,2014-11-10,789.0,799.0,794.0,796.0,786.4285714285714,10.580755216543253,785.0,11.045361017196177
0,0,2014-11-11,790.0,789.0,777.0,777.0,788.2857142857143,9.759000729486807,785.4333333333333,10.975468989543305
0,0,2014-11-12,773.0,790.0,788.0,782.0,786.1428571428571,11.349428347258266,785.1333333333333,11.193388853389548
0,0,2014-11-13,784.0,773.0,799.0,789.0,784.0,9.831920802502907,784.9666666666667,11.171031913981151
0,0,2014-11-14,780.0,784.0,771.0,774.0,785.2857142857143,8.320943169984979,785.1666666666666,11.020618085602214
0,0,2014-11-15,808.0,780.0,782.0,798.0,789.0,11.718930554165878,785.5,11.560187326971809
0,0,2014-11-16,798.0,808.0,799.0,784.0,788.8571428571429,11.582005747835137,785.9666666666667,11.778072359513843
0,0,2014-11-17,791.0,798.0,789.0,785.0,789.1428571428571,11.610750355147303,786.1666666666666,11.81198495198601
0,0,2014-11-18,787.0,791.0,790.0,790.0,788.7142857142857,11.629191512660029,786.0666666666667,11.791093463189412
0,0,2014-11-19,800.0,787.0,773.0,770.0,792.5714285714286,9.89708951926856,787.0666666666667,11.652832520349858
0,0,2014-11-20,785.0,800.0,784.0,779.0,792.7142857142857,9.759000729487115,787.2666666666667,11.56073417706853
0,0,2014-11-21,807.0,785.0,780.0,790.0,796.5714285714286,9.216961590048118,787.8333333333334,12.103243604394773
0,0,2014-11-22,801.0,807.0,808.0,783.0,795.5714285714286,8.07995756707633,788.4333333333333,12.299939257871271
0,0,2014-11-23,793.0,801.0,798.0,790.0,794.8571428571429,8.05043624964277,788.5333333333333,12.325284730113026
0,0,2014-11-24,783.0,793.0,791.0,780.0,793.7142857142857,9.17813135873157,788.6333333333333,12.26568899153154
0,0,2014-11-25,799.0,783.0,787.0,806.0,795.4285714285714,8.829064557042296,788.4,11.987349653878224
0,0,2014-11-26,785.0,799.0,800.0,783.0,793.2857142857143,9.340133577103202,788.4666666666667,11.961816645955613
0,0,2014-11-27,806.0,785.0,785.0,786.0,796.2857142857143,9.604066599005696,789.1333333333333,12.369967338445937
0,0,2014-11-28,798.0,806.0,807.0,796.0,795.0,8.465616732802502,789.2,12.413563216270106
0,0,2014-11-29,807.0,798.0,801.0,792.0,795.8571428571429,9.423880506965512,789.7,12.825486479992568
0,0,2014-11-30,801.0,807.0,793.0,774.0,797.0,9.504384952924429,790.6,12.631651542448887
0,0,2014-12-01,804.0,801.0,783.0,750.0,800.0,7.438637868143739,792.4,10.274172506331173
0,0,2014-12-02,809.0,804.0,799.0,793.0,801.4285714285714,8.141603913588872,792.9333333333333,10.71233041820042
0,0,2014-12-03,799.0,809.0,785.0,794.0,803.4285714285714,4.197504927823515,793.1,10.768248344739701
0,0,2014-12-04,797.0,799.0,806.0,777.0,802.1428571428571,4.634241089568298,793.7666666666667,10.348024410272643
0,0,2014-12-05,800.0,797.0,798.0,788.0,802.4285714285714,4.391550328274458,794.1666666666666,10.349357245862906
0,0,2014-12-06,817.0,800.0,807.0,799.0,803.8571428571429,6.98638131006174,794.7666666666667,11.131450732159536
0,0,2014-12-07,804.0,817.0,801.0,771.0,804.2857142857143,6.872997543877946,795.8666666666667,10.301433891943454
0,0,2014-12-08,786.0,804.0,804.0,782.0,801.7142857142857,9.759000729487994,796.0,10.140393789547463
0,0,2014-12-09,804.0,786.0,809.0,799.0,801.0,9.309493362515346,796.1666666666666,10.232077125346876
0,0,2014-12-10,799.0,804.0,799.0,789.0,801.0,9.309493362515346,796.5,10.153137785765933
0,0,2014-12-11,805.0,799.0,797.0,790.0,802.1428571428571,9.227288721120098,797.0,10.191274158107683
0,0,2014-12-12,800.0,805.0,800.0,773.0,802.1428571428571,9.227288721120098,797.9,9.136323866484798
0,0,2014-12-13,811.0,800.0,817.0,784.0,801.2857142857143,7.782764841075413,798.8,9.04929031320192
0,0,2014-12-14,807.0,811.0,804.0,780.0,801.7142857142857,8.035634920246217,799.7,8.436987532341506
0,0,2014-12-15,812.0,807.0,786.0,808.0,805.4285714285714,4.9952358255081615,799.8333333333334,8.602659305507403
0,0,2014-12-16,823.0,812.0,804.0,798.0,808.1428571428571,8.214389233306125,800.6666666666666,9.574871326536792
0,0,2014-12-17,823.0,823.0,799.0,791.0,811.5714285714286,8.753230696098447,801.7333333333333,10.22145590998348
0,0,2014-12-18,817.0,823.0,805.0,787.0,813.2857142857143,8.420496535527937,802.7333333333333,10.197813603858734
0,0,2014-12-19,820.0,817.0,800.0,800.0,816.1428571428571,6.283008075458151,803.4,10.656388726480026
0,0,2014-12-20,837.0,820.0,811.0,785.0,819.8571428571429,9.564318610140457,805.1333333333333,11.734809207082636
0,0,2014-12-21,817.0,837.0,807.0,807.0,821.2857142857143,7.931252228044012,805.4666666666667,11.930064408116314
0,0,2014-12-22,825.0,817.0,812.0,801.0,823.1428571428571,6.841748592985439,806.2666666666667,12.41504463679158
0,0,2014-12-23,813.0,825.0,823.0,793.0,821.7142857142857,7.846746368496983,806.9333333333333,12.213427696275431
0,0,2014-12-24,823.0,813.0,823.0,783.0,821.7142857142857,7.846746368496983,808.2666666666667,11.68238678180677
0,0,2014-12-25,819.0,823.0,817.0,799.0,822.0,7.681145747874628,808.9333333333333,11.705976467500019
0,0,2014-12-26,821.0,819.0,820.0,785.0,822.1428571428571,7.646972634728283,810.1333333333333,10.99132364196829
0,0,2014-12-27,813.0,821.0,837.0,806.0,818.7142857142857,4.680252333458964,810.3666666666667,10.974840611005416
0,0,2014-12-28,812.0,813.0,817.0,798.0,818.0,5.322906474231723,810.8333333333334,10.725680858819606
0,0,2014-12-29,842.0,812.0,825.0,807.0,820.4285714285714,10.453980786561841,812.0,12.108703054223591
0,0,2014-12-30,828.0,842.0,813.0,801.0,822.5714285714286,10.212037714668345,812.9,12.265314143334189
0,0,2014-12-31,836.0,828.0,823.0,804.0,824.4285714285714,11.414276774540426,813.9666666666667,12.84250306823642
0,0,2015-01-01,838.0,836.0,819.0,809.0,827.1428571428571,12.143977539352408,814.9333333333333,13.528853796891353
0,0,2015-01-02,831.0,838.0,821.0,799.0,828.5714285714286,11.886366740338412,816.0,13.490737563239078
0,0,2015-01-03,814.0,831.0,813.0,797.0,828.7142857142857,11.67210757482147,816.5666666666667,13.013741632004125
0,0,2015-01-04,828.0,814.0,812.0,800.0,831.0,9.146948489347798,817.5,12.786711852551816
0,0,2015-01-05,830.0,828.0,842.0,817.0,829.2857142857143,7.761320457126252,817.9333333333333,12.987881177137911
0,0,2015-01-06,852.0,830.0,828.0,804.0,832.7142857142857,11.499482390012787,819.5333333333333,14.119522638546181
0,0,2015-01-07,832.0,852.0,836.0,786.0,832.1428571428571,11.408017231007975,821.0666666666667,12.787206249933902
0,0,2015-01-08,848.0,832.0,838.0,804.0,833.5714285714286,12.80438912843958,822.5333333333333,13.276199428471802
0,0,2015-01-09,839.0,848.0,831.0,799.0,834.7142857142857,12.893335303102086,823.8666666666667,12.832430181692116
0,0,2015-01-10,858.0,839.0,814.0,805.0,841.0,11.7898261225574,825.6333333333333,13.760220861639734
0,0,2015-01-11,852.0,858.0,828.0,800.0,844.4285714285714,10.829852920786061,827.3666666666667,13.694910540519375
0,0,2015-01-12,827.0,852.0,830.0,811.0,844.0,11.53256259467702,827.9,13.342568640678572
0,0,2015-01-13,844.0,827.0,852.0,807.0,842.8571428571429,10.991338581340546,829.1333333333333,13.050917085852372
0,0,2015-01-14,844.0,844.0,832.0,812.0,844.5714285714286,9.897089519274104,830.2,12.909232194915877
0,0,2015-01-15,838.0,844.0,848.0,823.0,843.1428571428571,10.040394604280543,830.7,12.911235417270623
0,0,2015-01-16,851.0,838.0,839.0,823.0,844.8571428571429,10.237652260634214,831.6333333333333,13.340328624748143
0,0,2015-01-17,852.0,851.0,858.0,817.0,844.0,9.146948489349334,832.8,13.545326207557622
0,0,2015-01-18,845.0,852.0,852.0,820.0,843.0,8.485281374246926,833.6333333333333,13.499638139047976
0,0,2015-01-19,843.0,845.0,827.0,837.0,845.2857142857143,4.820590756146046,833.8333333333334,13.5953423396954
0,0,2015-01-20,842.0,843.0,844.0,817.0,845.0,4.966554808598371,834.6666666666666,13.290736554499148
0,0,2015-01-21,843.0,842.0,844.0,825.0,844.8571428571429,5.014265364238496,835.2666666666667,13.245515398092266
0,0,2015-01-22,837.0,843.0,838.0,813.0,844.7142857142857,5.2508502712963585,836.0666666666667,12.561389483146579
0,0,2015-01-23,841.0,837.0,851.0,823.0,843.2857142857143,4.572172558522256,836.6666666666666,12.343735904989726
0,0,2015-01-24,850.0,841.0,852.0,819.0,843.0,3.9581140290305292,837.7,12.109130211659972
0,0,2015-01-25,855.0,850.0,845.0,821.0,844.4285714285714,6.051367417302629,838.8333333333334,12.083283789045657
0,0,2015-01-26,851.0,855.0,843.0,813.0,845.5714285714286,6.4770657671917595,840.1,11.244462238571417
0,0,2015-01-27,854.0,851.0,842.0,812.0,847.2857142857143,6.945365018359005,841.5,10.190428233709397
0,0,2015-01-28,849.0,854.0,843.0,842.0,848.1428571428571,6.693991620078059,841.7333333333333,10.282000789246208
0,0,2015-01-29,868.0,849.0,837.0,828.0,852.5714285714286,8.182443458560572,843.0666666666667,11.007625361181564
0,0,2015-01-30,853.0,868.0,841.0,836.0,854.2857142857143,6.421689438010699,843.6333333333333,11.068698747106456
0,0,2015-01-31,862.0,853.0,850.0,838.0,856.0,6.683312551933562,844.4333333333333,11.506170258742085
0,0,2015-02-01,849.0,862.0,855.0,831.0,855.1428571428571,7.197883286750917,845.0333333333333,11.247937231074632
0,0,2015-02-02,857.0,849.0,851.0,814.0,856.0,6.97614984549735,846.4666666666667,9.804057335106501
0,0,2015-02-03,858.0,857.0,854.0,828.0,856.5714285714286,6.948792289735061,847.4666666666667,9.376174255970849
0,0,2015-02-04,861.0,858.0,849.0,830.0,858.2857142857143,6.2105900340949125,848.5,9.088643918430881
0,0,2015-02-05,881.0,861.0,868.0,852.0,860.1428571428571,10.237652260635661,849.4666666666667,10.846049124421445
0,0,2015-02-06,860.0,881.0,853.0,832.0,861.1428571428571,9.754120008644245,850.4,10.490060977444886
0,0,2015-02-07,858.0,860.0,862.0,848.0,860.5714285714286,9.812528434908602,850.7333333333333,10.56974646006478
0,0,2015-02-08,866.0,858.0,849.0,839.0,863.0,8.485281374249237,851.6333333333333,10.685095430925374
0,0,2015-02-09,872.0,866.0,857.0,858.0,865.1428571428571,8.610624666250587,852.1,11.262847070705387
0,0,2015-02-10,874.0,872.0,858.0,852.0,867.4285714285714,8.521681032474664,852.8333333333334,11.951290028005289
0,0,2015-02-11,886.0,874.0,861.0,827.0,871.0,10.408329997340187,854.8,12.399666291400537
0,0,2015-02-12,880.0,886.0,881.0,844.0,870.8571428571429,10.253919111396153,856.0,13.043693151659372
0,0,2015-02-13,868.0,880.0,860.0,844.0,872.0,9.237604307044878,856.8,13.018289521635623
0,0,2015-02-14,858.0,868.0,858.0,838.0,872.0,9.237604307044878,857.4666666666667,12.525101233910332
0,0,2015-02-15,877.0,858.0,866.0,851.0,873.5714285714286,8.978811035947464,858.3333333333334,12.954385047318311
0,0,2015-02-16,865.0,877.0,872.0,852.0,872.5714285714286,9.554355775556846,858.7666666666667,12.95265472279629
0,0,2015-02-17,876.0,865.0,874.0,845.0,872.8571428571429,9.633769968694843,859.8,13.05267841453484
0,0,2015-02-18,852.0,876.0,886.0,843.0,868.0,10.440306508919717,860.1,12.753228124140453
0,0,2015-02-19,880.0,852.0,880.0,842.0,868.0,10.440306508919717,861.3666666666667,12.7805977231536
0,0,2015-02-20,869.0,880.0,868.0,843.0,868.1428571428571,10.44714588502759,862.2333333333333,12.367039991892907
0,0,2015-02-21,868.0,869.0,858.0,837.0,869.5714285714286,9.466733735520531,863.2666666666667,11.44682860261434
0,0,2015-02-22,870.0,868.0,877.0,841.0,868.5714285714286,8.904252595580775,864.2333333333333,10.701863625445304
0,0,2015-02-23,867.0,870.0,865.0,850.0,868.8571428571429,8.802056036880463,864.8,10.367056576923039
0,0,2015-02-24,888.0,867.0,876.0,855.0,870.5714285714286,11.252512946859678,865.9,11.021452435739159
0,0,2015-02-25,870.0,888.0,852.0,851.0,873.1428571428571,7.840675383944488,866.5333333333333,10.676216988969417
0,0,2015-02-26,875.0,870.0,880.0,854.0,872.4285714285714,7.322502824803048,867.2333333333333,10.513319411947299
0,0,2015-02-27,873.0,875.0,869.0,849.0,873.0,7.164728420082345,868.0333333333333,9.97750343085884
0,0,2015-02-28,875.0,873.0,868.0,868.0,874.0,6.831300510654717,868.2666666666667,10.058221318509062
0,0,2015-03-01,877.0,875.0,870.0,853.0,875.0,6.6583281184949445,869.0666666666667,9.751863953874073
